FID,Station,Year,x,y,Open.Water,Developed.Open,Developed.Low,Developed.Mid,Developed.High,Barren,Deciduous,Coniferous,Mixed,Scrub,Grassland,Pasture,Cultivated.Crops,Woody.Wetlands,Herbaceus.Wetlands,road_density,camera,random,forest_edgedensity,stream_density,snow_depth
105,149,2013,413370,4687689,0.008742911,0.028355388,0.004725898,0.000708885,0,0.001181474,0.257443289,0.067698488,0.292414934,0.023275047,0.002717391,0.236413043,0.026110586,0.023393195,0.026819471,1.323847124,Misc,0.401670048,64.50850662,0.897457429,100.0533333
106,150,2013,445272,4686525,0.001299622,0.035326087,0.009688091,0.002362949,0.000590737,0.001063327,0.276819471,0.055883743,0.320061437,0.001299622,0.001299622,0.256616257,0.012523629,0.021384688,0.003780718,1.390709996,Misc,0.236272149,63.79962193,0.786205024,95.52444444
107,151,2013,449715,4687282,0.012287335,0.020085066,0.001890359,0.000354442,0.000118147,0.000118147,0.155363894,0.088492439,0.438090737,0.000708885,0.005671078,0.215855388,0,0.049149338,0.011814745,1.42376399,Misc,0.682684187,50.4489603,0.792181781,110.1433333
108,152,2013,481415,4686857,0.05647448,0.04076087,0.021857278,0.002717391,0.000236295,0.005316635,0.444352552,0.015949905,0.190217391,0.004725898,0.003071834,0.198842155,0,0.015122873,0.000354442,1.419866661,Misc,0.711301477,82.62444865,0.743012249,66.75222222
109,154,2013,491344,4686277,0.002362949,0.045014178,0.008742911,0.002481096,0,0,0.559310019,0.003544423,0.058955577,0.009924386,0.006261815,0.293478261,0,0.009215501,0.000708885,1.440134982,Misc,0.077590104,76.67769376,0.686971877,91.67777778
110,156,2013,499436,4686428,0.002599244,0.031072779,0.006261815,0.001063327,0,0.000118147,0.75555293,0.006616257,0.05694707,0.004962193,0.00047259,0.11991966,0,0.014059546,0.000354442,1.39677574,Reconyx,0.79155929,50.96093258,0.590429972,124.1604938
111,169,2013,219935,4690638,0.003426276,0.049031191,0.005671078,0.001535917,0.000118147,0.000590737,0.512523629,0.030600189,0.074432892,0.002008507,0.000236295,0.300685255,0.019139887,0,0,1.266005737,Reconyx,0.072476944,70.88846881,0.549491644,197.2888889
112,170,2013,224702,4691985,0.000467508,0.044179523,0.003038803,0.000701262,0,0,0.654511454,0.152641421,0.12342216,0.005960729,0.000233754,0.012856475,0,0.00198691,0,1.287279963,Reconyx,0.983694414,38.88109709,0.524875479,210.4166667
113,171,2013,229311,4691426,0.000233754,0.042192613,0.003623188,0.000818139,0,0,0.616877045,0.066035531,0.082982702,0.000233754,0.004090697,0.108929406,0.071645629,0.002337541,0,1.305174987,Reconyx,0.008226188,52.28299829,0.541712821,225.9444444
114,172,2013,230441,4690391,0.000708885,0.03473535,0.003662571,0.000827032,0.000118147,0.000118147,0.575023629,0.082585066,0.131734405,0.00508034,0.00555293,0.107041588,0.043241966,0.008034026,0.001535917,1.313054289,Reconyx,0.445209041,37.80718336,0.539636374,220.2988889
115,173,2013,233733,4688748,0.002835539,0.049031191,0.001181474,0.000236295,0.000118147,0.000236295,0.510160681,0.069825142,0.266895085,0.011342155,0.001654064,0.061200378,0.007679584,0.008034026,0.009569943,1.352377108,Reconyx,0.140773557,52.41808444,0.548041413,201.0944444
116,174,2013,250980,4689157,0,0.137330528,0.045582048,0.012038336,0.001636279,0,0.266129032,0.087657784,0.249766246,0.002688172,0.00397382,0.171926134,0.016012155,0.002688172,0.002571295,1.288151662,Reconyx,0.418298881,65.02259623,0.522332072,110.1083333
117,175,2013,255373,4689244,0,0.040997164,0.001890359,0.000708885,0.000118147,0.000590737,0.534026465,0.083884688,0.195061437,0.003071834,0.002953686,0.129017013,0.003544423,0.004135161,0,1.254715006,Reconyx,0.674912798,44.22652804,0.487254217,127.1211111
118,177,2013,266232,4691891,0,0.032844991,0.001063327,0.000590737,0,0,0.56805293,0.121691871,0.115548204,0.003071834,0.003544423,0.153591682,0,0,0,1.450648563,Reconyx,0.756574633,36.50756144,0.423016107,133.4333333
119,178,2013,269638,4690444,0,0.05186673,0.001299622,0.00047259,0,0,0.650637996,0.061909263,0.071361059,0.000827032,0,0.148393195,0.011460302,0.001772212,0,1.479886651,Reconyx,0.565537971,45.32923756,0.401594549,135.3031746
120,184,2013,329384,4689633,0.000708885,0.038161626,0.002717391,0.000118147,0.000118147,0,0.521620983,0.045486767,0.307774102,0.001890359,0.012287335,0.060018904,0.008270321,0.000827032,0,1.571937118,Misc,0.931684944,41.62728418,0.618528221,92.46825397
121,185,2013,332794,4691738,0.000708885,0.049031191,0.00508034,0.000708885,0,0,0.383979206,0.095699433,0.384215501,0.002244802,0.004962193,0.056592628,0,0.015241021,0.001535917,1.590404272,Reconyx,0.996134535,52.65437933,0.740297163,98.78518519
122,186,2013,335770,4689490,0,0.039224953,0.001181474,0.000354442,0,0,0.642485822,0.030009452,0.265713611,0.004017013,0.000827032,0.0161862,0,0,0,1.574802824,Misc,0.240877539,29.81253938,0.79980043,89.78555556
123,188,2013,359183,4693148,0.005316635,0.046431947,0.006852552,0.001535917,0.000118147,0,0.24539225,0.04028828,0.252953686,0.009569943,0.003780718,0.132679584,0.045486767,0.201323251,0.008270321,1.66884166,Reconyx,0.469841967,56.78954001,1.088905913,87.27666667
124,189,2013,364264,4691282,0.000708885,0.045604915,0.002126654,0.00047259,0,0.000118147,0.385987713,0.051984877,0.36389414,0.00508034,0.001654064,0.129489603,0,0.01063327,0.002244802,1.723255736,Misc,0.956168242,51.03969754,1.014668575,102.1033333
125,191,2013,382590,4690198,0.000354442,0.043241966,0.003189981,0.000590737,0,0,0.463610586,0.047967864,0.288161626,0.007797732,0.002126654,0.128780718,0,0.010987713,0.003189981,1.882740021,Misc,0.586132411,56.43509767,1.022209982,118.9755556
126,192,2013,387174,4690340,0,0.046904537,0.004135161,0.001063327,0,0,0.577268431,0.016895085,0.238539698,0.00649811,0.013586957,0.090619093,0,0.003071834,0.001417769,1.769730006,Reconyx,0.884536511,58.99495904,1.016369428,140.6736111
127,193,2013,404665,4689399,0,0.05092155,0.004489603,0.001181474,0.000118147,0,0.410562382,0.089555766,0.315217391,0.0161862,0.000708885,0.092273157,0,0.0161862,0.002599244,1.315603375,Misc,0.034351617,63.76023945,0.947660625,139.2422222
128,198,2013,452637,4690118,0.00555293,0.045486767,0.01063327,0.002362949,0.000236295,0.001063327,0.219281664,0.041587902,0.395439509,0.001063327,0.000708885,0.249763705,0.008388469,0.014532136,0.003898866,1.389560044,Misc,0.86150405,66.08380592,0.767922291,91.00617284
129,199,2013,455757,4690366,0.004371456,0.038634216,0.004253308,0.001181474,0.000118147,0.000118147,0.22731569,0.07313327,0.410562382,0.002244802,0.002244802,0.173322306,0,0.045486767,0.017013233,1.415246646,Misc,0.281252391,66.51701323,0.77727735,89.61975309
130,200,2013,493597,4689237,0.000118147,0.032136106,0.004962193,0.000827032,0.000236295,0,0.445534026,0.036034972,0.242674858,0.019848771,0.002835539,0.203804348,0.003308129,0.007325142,0.000354442,1.445140004,Misc,0.879729413,65.65059861,0.657478909,93.00987654
131,201,2013,498675,4691309,0.011696597,0.027055766,0.005198488,0.001417769,0.000354442,0,0.629844045,0.018312854,0.120274102,0.002953686,0.008861059,0.124881853,0.004371456,0.042651229,0.002126654,1.441869998,Misc,0.910095486,57.41965974,0.599257495,110.3419753
132,203,2013,510369,4690911,0.000118147,0.04076087,0.008388469,0.001417769,0,0,0.592982042,0.003308129,0.041469754,0.013705104,0.003544423,0.276819471,0.008624764,0.008270321,0.000590737,1.28861165,Reconyx,0.013625776,69.90390674,0.448379497,118.4733333
133,204,2013,513414,4689732,0.00047259,0.028946125,0.004725898,0.001535917,0.000354442,0,0.558246692,0.011932892,0.047967864,0.02362949,0.010869565,0.302457467,0,0.005907372,0.002953686,1.214148573,Misc,0.04713004,60.29458097,0.391866778,119.5111111
134,205,2013,521918,4690077,0.003544423,0.040524575,0.006261815,0.00047259,0,0,0.760515123,0.000708885,0.036625709,0.026465028,0.005198488,0.09073724,0,0.025401701,0.003544423,1.233366648,Misc,0.832011833,62.53938248,0.346514881,123.7455556
135,215,2013,218908,4692862,0.000236295,0.047022684,0.004725898,0.000827032,0,0,0.604324197,0.106096408,0.114603025,0.003426276,0.003426276,0.104324197,0.002362949,0.008624764,0,1.220050017,Reconyx,0.226545407,54.62350347,0.540273249,224.9455556
136,216,2013,225290,4695667,0.000236295,0.028473535,0.001181474,0.000354442,0,0,0.60137051,0.090028355,0.152528355,0.002953686,0.001299622,0.104442344,0.01713138,0,0,1.277407135,Reconyx,0.885918335,33.90831758,0.54046014,196.1211111
137,217,2013,226203,4693931,0.001063327,0.034853497,0.002717391,0.000590737,0.000118147,0,0.59629017,0.041587902,0.111531191,0.00460775,0.002126654,0.141895085,0.05044896,0.007325142,0.004844045,1.307161467,Reconyx,0.96043678,54.89918084,0.533944714,200.0583333
138,218,2013,232570,4692618,0.003623188,0.057503506,0.002688172,0.001285647,0.000116877,0.000233754,0.611851332,0.047335203,0.120617111,0.011570827,0.005726975,0.107877513,0.006778869,0.022791024,0,1.294969996,Reconyx,0.844578487,65.84073555,0.539866115,176.4095238
139,219,2013,236129,4694055,0.017840265,0.065335539,0.005434783,0.000708885,0,0.000236295,0.615784499,0.053284499,0.211838374,0.002835539,0.002126654,0.016422495,0.004489603,0.003662571,0,1.316636682,Reconyx,0.670114659,55.72621298,0.564199662,139.6477778
140,220,2013,238612,4694660,0.000818139,0.036465638,0.000935016,0.000350631,0,0,0.574918186,0.054114072,0.183964469,0.002571295,0.001051893,0.144810659,0,0,0,1.30559667,Reconyx,0.905071313,45.3482936,0.559312046,132.9788889
141,221,2013,246843,4695905,0.013468809,0.044068998,0.001890359,0,0,0.000118147,0.412570888,0.211838374,0.302811909,0,0.001063327,0.009806238,0,0.000236295,0.002126654,1.282379945,Reconyx,0.543618266,37.05891619,0.589633197,123.5962963
142,222,2013,251801,4695942,0.002081165,0.03827032,0.003584229,0.000346861,0,0,0.604231703,0.109492427,0.106255058,0.004856053,0.001040583,0.127991675,0,0.001734305,0.00011562,1.260651994,Reconyx,0.644595684,48.98446834,0.55476644,104.7481481
143,223,2013,255494,4694990,0.001299622,0.019730624,0.001299622,0.000236295,0,0.000590737,0.512169187,0.192698488,0.170604915,0.003898866,0.00047259,0.092155009,0,0.004844045,0,1.246412486,Reconyx,0.649961136,27.80403277,0.524122911,121.0506173
144,224,2013,269744,4696128,0.000708885,0.032844991,0.00047259,0,0,0,0.564154064,0.144612476,0.158553875,0.005316635,0,0.071597353,0.014886578,0.006616257,0.000236295,1.473200023,Reconyx,0.951171987,48.71613106,0.456502676,139.9541667
145,225,2013,272563,4695824,0.000118147,0.058010397,0.002481096,0.000590737,0,0,0.553402647,0.034380907,0.140004726,0.003189981,0.00649811,0.184073724,0.01205104,0.004017013,0.001181474,1.513856689,Reconyx,0.83418568,65.37492124,0.449654773,104.4079365
146,228,2013,363843,4693628,0.000708885,0.048204159,0.008742911,0.001181474,0.000354442,0.000118147,0.452859168,0.018194707,0.298676749,0.026228733,0.000236295,0.136224008,0,0.007443289,0.000827032,1.807787163,Misc,0.989988584,70.41587902,1.047050079,99.90952381
147,229,2013,396330,4693862,0.000118147,0.043478261,0.001772212,0.00047259,0,0.000236295,0.440571834,0.057301512,0.359050095,0.01157845,0,0.08518431,0,0.000236295,0,1.381516695,Misc,0.229109206,40.20951481,0.950036764,191.9844444
148,230,2013,401495,4694453,0.004090697,0.030154278,0.003272557,0.000233754,0,0,0.646213184,0.020102852,0.133941094,0.017648434,0.000350631,0.040205704,0.007597008,0.083567087,0.012622721,1.365509967,Misc,0.597971324,45.23141655,0.923168719,154.24
149,231,2013,405903,4693801,0.007363254,0.034361851,0.005610098,0.000116877,0,0.000116877,0.493221131,0.070359981,0.269167835,0.005493221,0.004908836,0.071528752,0.004324451,0.029102384,0.004324451,1.330641687,Misc,0.498944645,50.60776064,0.919573158,160.6061728
150,235,2013,455147,4693946,0.003189981,0.056356333,0.006852552,0.001299622,0,0,0.372991493,0.076441399,0.266776938,0.000354442,0,0.170250473,0.014413989,0.029300567,0.001772212,1.422195724,Misc,0.012020556,73.52709515,0.756147757,97.78333333
151,238,2013,492745,4695120,0.001417769,0.022329868,0.011224008,0.000827032,0,0.000118147,0.486767486,0.04028828,0.298913043,0.008034026,0.003189981,0.106332703,0.004017013,0.015122873,0.001417769,1.481007516,Misc,0.49487405,49.89760555,0.654308508,102.4920635
152,239,2013,495008,4695053,0.000118147,0.024810964,0.006379962,0.001181474,0,0,0.562618147,0.027646503,0.27918242,0.006734405,0.004135161,0.075496219,0,0.011696597,0,1.466660023,Reconyx,0.7353349,44.93541273,0.637399991,110.9236111
153,240,2013,499949,4695251,0.001181474,0.028355388,0.005671078,0.000590737,0,0,0.607750473,0.035562382,0.219281664,0.006143667,0.003898866,0.084002836,0,0.007206994,0.000354442,1.472769993,Reconyx,0.99123366,45.84120983,0.60983031,100.6555556
154,241,2013,501471,4695311,0,0.036389414,0.004489603,0.000827032,0,0,0.634569943,0.030009452,0.215500945,0.008506616,0.002953686,0.057183365,0,0.009569943,0,1.480693984,Reconyx,0.243480209,47.41650914,0.598775854,108.7044444
155,242,2013,510462,4695638,0.000118147,0.040879017,0.019021739,0.002953686,0.000236295,0,0.468572779,0.029064272,0.09723535,0.010278828,0.002599244,0.30044896,0.013823251,0.013586957,0.001181474,1.395107167,Misc,0.078542361,72.18809074,0.49800591,81.67
156,244,2013,518851,4693991,0.000354442,0.046431947,0.005789225,0.000827032,0.000118147,0,0.734640832,0.007206994,0.035680529,0.008979206,0.007561437,0.138468809,0.00555293,0.008388469,0,1.232639949,Misc,0.500814259,69.11625709,0.402852967,114.5814815
157,245,2013,521667,4695442,0.015595463,0.029418715,0.005671078,0.001063327,0,0,0.735231569,0.00649811,0.019730624,0.005198488,0.001417769,0.156899811,0.003898866,0.016422495,0.002953686,1.245050033,Misc,0.663771614,58.71928166,0.41313613,131.3355556
158,256,2013,223877,4698554,0.008034026,0.06344518,0.005316635,0.001417769,0,0.000827032,0.598534972,0.047731569,0.106568998,0.001890359,0.001535917,0.157017958,0,0.006143667,0.001535917,1.268774288,Reconyx,0.401922241,61.67296786,0.556190173,208.0190476
159,257,2013,226184,4698763,0.000827032,0.036271267,0.002717391,0.000590737,0,0,0.704867675,0.051275992,0.083648393,0,0.001417769,0.10786862,0.009924386,0.000354442,0.000236295,1.272489991,Reconyx,0.266256564,48.04662886,0.576349124,226.8466667
160,258,2013,247507,4697588,0.020102852,0.0585554,0.004791959,0.002220664,0,0.000233754,0.303062179,0.263791491,0.256077606,0,0.002454418,0.082865825,0,0.003038803,0.002805049,1.272541662,Reconyx,0.450752031,52.3219573,0.596253438,110.3488889
161,259,2013,250552,4699308,0.003662571,0.046786389,0.004253308,0.001299622,0.000236295,0.001299622,0.402055766,0.102551985,0.228969754,0.003544423,0.000118147,0.181120038,0,0.022093573,0.002008507,1.281306005,Reconyx,0.938135781,54.34782609,0.596395224,108.5493827
162,260,2013,253557,4699868,0.001181474,0.023865784,0.000827032,0.000590737,0,0,0.428993384,0.163279773,0.146857278,0.00460775,0.00047259,0.147329868,0.006143667,0.074905482,0.00094518,1.259365964,Reconyx,0.007116804,46.74700693,0.592582156,108.6633333
163,261,2013,266932,4699066,0.009700795,0.040556335,0.000584385,0,0,0,0.657199626,0.111617578,0.090696587,0.008532024,0.00198691,0.069658719,0.001402525,0.005960729,0.002103787,1.369686663,Reconyx,0.914350334,47.14040829,0.50244416,128.1233333
164,262,2013,269529,4696701,0.001299622,0.040406427,0.000354442,0.000236295,0,0,0.559073724,0.194234405,0.174740076,0.001535917,0.000118147,0.01110586,0,0.01665879,0.000236295,1.468249997,Reconyx,0.495532719,39.06742281,0.460931016,144.9455556
165,264,2013,386235,4697351,0.004962193,0.079867675,0.014059546,0.001890359,0,0,0.39260397,0.018194707,0.254135161,0.001654064,0.001063327,0.135869565,0,0.085775047,0.009924386,1.919407129,Misc,0.413941448,80.18273472,1.058014035,103.72
166,265,2013,390633,4698564,0.00047259,0.034380907,0.00460775,0.00094518,0,0,0.284499055,0.082230624,0.420604915,0.001535917,0.000827032,0.100189036,0,0.057183365,0.012523629,1.845853368,Misc,0.272595731,40.72148708,0.987408842,151.6047619
167,266,2013,393737,4697318,0.000118147,0.025401701,0.001654064,0.000236295,0,0,0.382797732,0.086838374,0.466091682,0.001890359,0,0.028119093,0,0.006734405,0.000118147,1.568679969,Misc,0.006302204,26.54379332,0.947497036,193.2988889
168,268,2013,402547,4696394,0.000354442,0.031427221,0.007325142,0.000590737,0,0,0.412925331,0.066871456,0.30694707,0.004253308,0.004017013,0.100661626,0.031427221,0.02776465,0.005434783,1.385239998,Misc,0.829262018,34.49905482,0.919058571,175.69
169,269,2013,406490,4698013,0.003898866,0.023511342,0.008388469,0.000590737,0,0.000118147,0.478851607,0.02776465,0.236058601,0.007088847,0.002126654,0.162570888,0.023275047,0.017485822,0.008270321,1.351920009,Misc,0.140224816,47.29836169,0.893738534,177.8777778
170,272,2013,456642,4696803,0.003662571,0.042178639,0.006379962,0.001535917,0.000118147,0,0.475425331,0.023511342,0.166351607,0.006261815,0.005671078,0.21479206,0.008270321,0.035444234,0.010396975,1.429269989,Misc,0.850761791,62.22432262,0.738411148,92.84888889
171,276,2013,513855,4698988,0.002953686,0.03473535,0.006734405,0.000236295,0.000118147,0.002481096,0.45463138,0.092627599,0.154773157,0.001890359,0.00602552,0.169187146,0.032608696,0.039697543,0.001299622,1.346474965,Misc,0.294606846,68.80119723,0.518233553,118.0111111
172,291,2013,259133,4702049,0.004908836,0.043244507,0.006661992,0.001402525,0,0,0.414679757,0.122370266,0.108345021,0.001402525,0,0.065801777,0.017180926,0.186535764,0.027466106,1.241449952,Reconyx,0.000848445,66.97054698,0.595655429,116.7308642
173,292,2013,261927,4701352,0.004489603,0.029536862,0.002717391,0.000590737,0,0.000118147,0.530718336,0.049621928,0.063681474,0.00460775,0.001299622,0.044659735,0,0.170959357,0.096999055,1.229618311,Reconyx,0.884342687,50.4489603,0.551830331,115.2044444
174,293,2013,264426,4700475,0.004844045,0.047849716,0.002008507,0.000354442,0,0.000118147,0.580931002,0.135396975,0.115666352,0.002835539,0.001181474,0.024574669,0.009215501,0.04584121,0.02918242,1.269502878,Reconyx,0.978775877,51.00031506,0.518521438,109.7533333
175,302,2013,389726,4702110,0.000354442,0.047613422,0.007088847,0.001654064,0.000236295,0,0.575023629,0.01665879,0.226016068,0.002717391,0.000708885,0.103379017,0,0.013232514,0.005316635,1.930965006,Misc,0.227621413,48.83427851,1.019169033,127.9022222
176,305,2013,401976,4701652,0.000584385,0.049088359,0.003038803,0.000818139,0,0,0.427185601,0.069191211,0.236442263,0.0071295,0.004324451,0.199275362,0,0.001636279,0.001285647,1.576755007,Misc,0.471528117,59.41249805,0.916346446,199.1911111
177,306,2013,407378,4703187,0.000935016,0.035764376,0.0071295,0.000233754,0,0,0.604721833,0.080528284,0.190743338,0.002454418,0,0.077489481,0,0,0,1.535330033,Misc,0.061668381,40.43945769,0.886414389,226.8522222
178,307,2013,460317,4700806,0.006852552,0.039461248,0.005907372,0.001181474,0,0.001535917,0.517249527,0.010160681,0.114248582,0.011460302,0.001299622,0.281899811,0.003662571,0.004371456,0.000708885,1.42672501,Misc,0.124472697,59.11310649,0.725896955,91.87654321
