Station,Year,x,y,Open.Water,Developed.Open,Developed.Low,Developed.Mid,Developed.High,Barren,Deciduous,Coniferous,Mixed,Scrub,Grassland,Pasture,Cultivated.Crops,Woody.Wetlands,Herbaceus.Wetlands,road_density,camera,random,forest_edgedensity,snow_depth,deer
148,2013,409535,4687692,0.009757928,0.035888534,0.00586414,0.001876525,0.000281479,0.001641959,0.261212235,0.031525615,0.212469506,0.015481329,0.000422218,0.362450741,0.046256333,0.011728279,0.003143179,1.318134375,Misc,0.538552724,56.81178457,113.5133333,NA
149,2013,413370,4687689,0.004925877,0.042550197,0.009241884,0.002204916,0.000328392,0.001219741,0.21176581,0.042034153,0.203556014,0.018483768,0.001407394,0.343075624,0.083646087,0.020125727,0.015434415,1.32242198,Misc,0.401670048,65.02158003,100.2066667,NA
150,2013,445272,4686525,0.001172828,0.038703321,0.007412272,0.002064177,0.000562957,0.001079002,0.322340026,0.057937699,0.283355226,0.001782698,0.00150122,0.246762995,0.00722462,0.022189904,0.005911053,1.402720004,Misc,0.236272149,63.42653406,91.54222222,NA
151,2013,449715,4687282,0.006802402,0.030118221,0.003846876,0.001079002,0.000140739,0.000140739,0.171420529,0.100440983,0.390645524,0.001266654,0.003940702,0.228419966,0.007787577,0.045927941,0.008022143,1.430057849,Misc,0.682684187,57.84387315,103.6004444,NA
152,2013,481415,4686857,0.037155189,0.037530494,0.014730719,0.002720961,0.000234566,0.002158003,0.43708951,0.038046538,0.234753237,0.003049353,0.002298743,0.17836367,0.001454307,0.010133233,0.000281479,1.422795328,Misc,0.711301477,70.54169012,68.4020202,NA
154,2013,491344,4686277,0.003846876,0.041658848,0.007130794,0.001595046,9.38E-05,0.000516044,0.632435729,0.004691312,0.052777257,0.012150497,0.003377744,0.226261963,0.002158003,0.010414712,0.000891349,1.431380653,Misc,0.077590104,73.09063614,94.70917874,NA
156,2013,499436,4686428,0.001093936,0.038002378,0.008561237,0.001426873,0,4.76E-05,0.639239001,0.004137931,0.057407848,0.008941736,0.003804994,0.224684899,0,0.011462545,0.001189061,1.373262016,Reconyx,0.79155929,70.72532699,126.232,NA
169,2013,219935,4690638,0.001454307,0.037155189,0.00361231,0.000891349,4.69E-05,0.000234566,0.592137362,0.061643836,0.075201726,0.003330831,0.000656784,0.214908989,0.00872584,0,0,1.260443144,Reconyx,0.072476944,57.37474198,202.2505051,NA
170,2013,224702,4691985,0.000472367,0.036844591,0.002031176,0.000330657,0,4.72E-05,0.676381672,0.102786963,0.110014171,0.003353803,0.000330657,0.063627775,0.002645253,0.00113368,0,1.290446671,Reconyx,0.983694414,44.26074634,211.5541063,NA
171,2013,229311,4691426,0.001521998,0.037526754,0.004375743,0.002187872,0.000332937,9.51E-05,0.523472057,0.060546968,0.077907253,0.004375743,0.004661118,0.161331748,0.0960761,0.020499405,0.00508918,1.305927992,Reconyx,0.008226188,49.92469283,207.6684444,NA
172,2013,230441,4690391,0.001782698,0.042456371,0.003424658,0.000938262,4.69E-05,0.000140739,0.600675549,0.068352411,0.135578908,0.006427097,0.005676487,0.08880653,0.035278664,0.006802402,0.00361231,1.317653562,Reconyx,0.445209041,50.61925314,218.9138889,NA
173,2013,233733,4688748,0.001464336,0.048370335,0.002503543,0.000614077,4.72E-05,0.00014171,0.52895607,0.077893245,0.22909778,0.010533774,0.001464336,0.083183751,0.003070383,0.005904582,0.006754842,1.34864068,Reconyx,0.140773557,54.65281058,194.5528889,NA
174,2013,250980,4689157,4.76E-05,0.098073722,0.03353151,0.007609988,0.001046373,0.000760999,0.304351962,0.082235434,0.255648038,0.004185493,0.003091558,0.193293698,0.013222354,0.001854935,0.001046373,1.289445996,Reconyx,0.418298881,63.54340071,108.5706667,NA
175,2013,255373,4689244,0.002814787,0.044661287,0.008303622,0.001782698,4.69E-05,0.000469131,0.468474385,0.061690749,0.164477388,0.005629574,0.00211109,0.19506474,0.028663914,0.013839369,0.001970351,1.260279338,Reconyx,0.674912798,55.04472384,117.6161616,NA
177,2013,266232,4691891,0.000665874,0.036385256,0.002282996,0.000665874,0.000142687,0,0.577502973,0.107633769,0.143495838,0.002140309,0.002378121,0.123757432,0.001426873,0.000998811,0.000523187,1.443659997,Reconyx,0.756574633,40.38049941,135.6154589,NA
178,2013,269638,4690444,0.000188947,0.052290978,0.010722721,0.001369863,4.72E-05,0.000755786,0.576381672,0.087954653,0.123665564,0.002078413,0.00184223,0.129900803,0.009400094,0.002078413,0.001322626,1.479502133,Reconyx,0.565537971,48.559282,131.7736111,NA
184,2013,329384,4689633,0.000281479,0.033073747,0.004222181,0.000516044,9.38E-05,0.000281479,0.473259523,0.052636517,0.309392006,0.003846876,0.006051792,0.101426159,0.0057234,0.009054232,0.000140739,1.572365604,Misc,0.931684944,45.72465128,90.06342593,NA
185,2013,332794,4691738,0.000281479,0.036826797,0.004785138,0.000938262,0,0.000375305,0.379245637,0.088525052,0.366485269,0.005395008,0.004644399,0.08894727,0.005019704,0.017826984,0.000703697,1.59315532,Reconyx,0.996134535,46.25633327,94.96711111,NA
186,2013,335770,4689490,0.001641959,0.039266279,0.003753049,0.001970351,0.000328392,0.000703697,0.546866204,0.054747607,0.270219553,0.006098705,0.003753049,0.05629574,0.001970351,0.010039407,0.002345656,1.573325976,Misc,0.240877539,45.13041847,87.45858586,NA
188,2013,359183,4693148,0.063332708,0.042268718,0.005911053,0.001172828,9.38E-05,0.000187652,0.294520548,0.031478701,0.2947082,0.014824545,0.003096266,0.105226121,0.027538,0.108979171,0.006661663,1.671252497,Reconyx,0.469841967,49.61843998,93.07111111,NA
189,2013,364264,4691282,0.002392569,0.045036592,0.007553012,0.001407394,4.69E-05,9.38E-05,0.347954588,0.049258773,0.35972978,0.009288797,0.001407394,0.137643085,0.008022143,0.02167386,0.008491274,1.724368598,Misc,0.956168242,46.72546444,101.8550926,NA
191,2013,382590,4690198,0.000891349,0.043300807,0.005957966,0.000562957,4.69E-05,0,0.426205667,0.035325577,0.248545693,0.005817226,0.002392569,0.167245262,0.009711015,0.044520548,0.00947645,1.87589573,Misc,0.586132411,60.78376181,115.9134259,NA
192,2013,387174,4690340,0.000328392,0.048601989,0.005817226,0.00136048,0,4.69E-05,0.454681929,0.04198724,0.270735598,0.00511353,0.008444361,0.11048039,0.024207168,0.020829424,0.007365359,1.741044005,Reconyx,0.884536511,56.02989929,125.740404,NA
193,2013,404665,4689399,0.002204916,0.039876149,0.006614749,0.001079002,0.000140739,0.000844436,0.409457684,0.063473447,0.269515857,0.010273973,0.002204916,0.155751548,0.017826984,0.016982548,0.003753049,1.306186455,Misc,0.034351617,55.15418778,134.1752525,NA
198,2013,452637,4690118,0.010555451,0.039923062,0.006849315,0.001454307,0.000187652,0.000985175,0.231703884,0.053011822,0.393319572,0.002486395,0.001923438,0.221289172,0.009617189,0.022705949,0.003987615,1.393561274,Misc,0.86150405,64.9277538,89.47820513,NA
199,2013,455757,4690366,0.010883843,0.041893413,0.00361231,0.000516044,4.69E-05,0.000562957,0.271626947,0.07013511,0.388393695,0.003424658,0.001548133,0.15833177,0.003330831,0.034246575,0.011446801,1.415197143,Misc,0.281252391,63.34834553,91.84722222,NA
200,2013,493597,4689237,9.38E-05,0.032416964,0.008913492,0.001407394,0.000328392,0.000375305,0.528054044,0.022377557,0.16766748,0.015622068,0.004925877,0.207309064,0.001313567,0.009007318,0.000187652,1.438677149,Misc,0.879729413,69.3688622,92.27536232,NA
201,2013,498675,4691309,0.00647401,0.032276224,0.009288797,0.002674048,0.000375305,0,0.53537249,0.01956277,0.109635954,0.010414712,0.007177707,0.234331019,0.005488835,0.025145431,0.001782698,1.441532135,Misc,0.910095486,66.97629324,104.6555556,NA
203,2013,510369,4690911,0.000375305,0.039641584,0.008960405,0.001266654,9.38E-05,0,0.56291049,0.007412272,0.05915744,0.018343029,0.00497279,0.278288609,0.005019704,0.011212235,0.002345656,1.289743336,Reconyx,0.013625776,68.24294739,121.1991453,NA
204,2013,513414,4689732,0.000562957,0.034387315,0.007599925,0.001125915,0.000187652,0,0.602411334,0.009992494,0.07811034,0.015622068,0.00722462,0.231281666,0,0.008256709,0.003237005,1.219851327,Misc,0.04713004,62.12860449,118.0342593,NA
205,2013,521918,4690077,0.004878964,0.040392194,0.013980109,0.003846876,0.000469131,4.69E-05,0.660349034,0.002767874,0.042550197,0.022612122,0.004175267,0.185212986,0.003753049,0.013323325,0.001641959,1.229155004,Misc,0.832011833,66.66353913,116.3991453,NA
215,2013,218908,4692862,0.009945581,0.047945205,0.004034528,0.000469131,0,0.000281479,0.582285607,0.062253706,0.093122537,0.002486395,0.00136048,0.18723025,0.003237005,0.004316007,0.001032089,1.213101438,Reconyx,0.226545407,61.65947332,227.5097222,NA
216,2013,225290,4695667,9.38E-05,0.025942954,0.000985175,0.000187652,0,0,0.654484894,0.071307938,0.129761681,0.004175267,0.001641959,0.096500281,0.014543066,0.000375305,0,1.278512661,Reconyx,0.885918335,35.66960656,199.0028986,NA
217,2013,226203,4693931,0.00170052,0.034577232,0.002786963,0.000661313,4.72E-05,9.45E-05,0.5573453,0.060604629,0.084648087,0.003212093,0.001747756,0.136466698,0.095276334,0.017855456,0.002975909,1.296014682,Reconyx,0.96043678,51.66115572,189.129798,NA
218,2013,232570,4692618,0.001889466,0.054983467,0.002645253,0.001039206,9.45E-05,9.45E-05,0.608597071,0.068398677,0.141898914,0.006943788,0.003164856,0.080396788,0.018658479,0.011006141,0.000188947,1.304079987,Reconyx,0.844578487,55.14092269,168.2413333,NA
219,2013,236129,4694055,0.01942203,0.054888347,0.004644399,0.000985175,0,0.000140739,0.649230625,0.052120473,0.183993245,0.002298743,0.001454307,0.027444173,0.001782698,0.001454307,0.000140739,1.30890815,Reconyx,0.670114659,49.18058422,132.5512077,NA
220,2013,238612,4694660,0.048464809,0.050401512,0.006235239,0.001369863,4.72E-05,0.00014171,0.447850732,0.08403401,0.250448748,0.001794993,0.002645253,0.101747756,0.001369863,0.000897496,0.002550779,1.30272311,Reconyx,0.905071313,57.18784443,119.5675926,NA
221,2013,246843,4695905,0.008077468,0.038450638,0.002456306,0.00028342,4.72E-05,9.45E-05,0.407510628,0.186962683,0.276759565,0.001322626,0.00170052,0.069296174,0,0.005904582,0.00113368,1.27996426,Reconyx,0.543618266,42.78066446,119.0603175,NA
222,2013,251801,4695942,0.001854935,0.044137931,0.003900119,0.001046373,4.76E-05,4.76E-05,0.587633769,0.093269917,0.136218787,0.006183115,0.001950059,0.114720571,0.000380499,0.007134364,0.001474435,1.263809272,Reconyx,0.644595684,53.77724931,103.9207729,NA
223,2013,255494,4694990,0.000803023,0.029900803,0.002834199,0.000472367,0,0.000236183,0.564430798,0.152007558,0.153660841,0.004393009,0.002172886,0.075814832,0.0014171,0.011761927,9.45E-05,1.247455986,Reconyx,0.649961136,39.91497402,123.4492754,NA
224,2013,269744,4696128,0.000891349,0.042268718,0.000938262,0.000375305,0,0,0.577406643,0.097626196,0.113060612,0.00586414,0.001923438,0.115781573,0.031291049,0.011024582,0.001548133,1.47320285,Reconyx,0.951171987,55.38875336,126.6180556,NA
225,2013,272563,4695824,0.000188947,0.05762872,0.003495513,0.001039206,4.72E-05,0.00042513,0.44435522,0.028058573,0.130609353,0.004251299,0.006093529,0.25606991,0.057439773,0.008219178,0.002078413,1.514492861,Reconyx,0.83418568,71.29585892,98.76355556,NA
228,2013,363843,4693628,0.000328392,0.050478514,0.008678927,0.001407394,0.000140739,0.000562957,0.410489773,0.026928129,0.294192156,0.01956277,0.000985175,0.168652655,0.009898668,0.006614749,0.001079002,1.807121269,Misc,0.989988584,66.46024895,98.51666667,NA
229,2013,396330,4693862,0.00042513,0.037789325,0.004959849,0.000519603,0,9.45E-05,0.461832782,0.05550307,0.319744922,0.005054322,0.000519603,0.08559282,0.001369863,0.024232404,0.002361833,1.383385992,Misc,0.229109206,36.43520705,191.6858586,NA
230,2013,401495,4694453,0.001936703,0.039253661,0.005904582,0.000803023,4.72E-05,0.00028342,0.620642419,0.018516769,0.147331129,0.008597071,0.000897496,0.076617855,0.013793103,0.056589513,0.008786018,1.363432638,Misc,0.597971324,46.79578019,164.1717593,NA
231,2013,405903,4693801,0.003186683,0.035957194,0.004470868,0.000475624,0,4.76E-05,0.456123662,0.054649227,0.270535077,0.005422117,0.004756243,0.134221165,0.010701546,0.016409037,0.003043995,1.336956008,Misc,0.498944645,48.54538248,167.3393939,NA
235,2013,455147,4693946,0.002473246,0.054173603,0.006373365,0.001474435,4.76E-05,0,0.367942925,0.069631391,0.264827586,0.00332937,0.000713436,0.18744352,0.007657551,0.029393579,0.00451843,1.420931868,Misc,0.012020556,65.11296076,96.13066667,NA
238,2013,492745,4695120,0.002031176,0.022673595,0.011667454,0.00198394,4.72E-05,9.45E-05,0.526877657,0.029003307,0.270240907,0.003778932,0.002031176,0.098960794,0.004109589,0.025082664,0.0014171,1.480265021,Misc,0.49487405,45.39442607,101.7847222,NA
239,2013,495008,4695053,0.002204916,0.034574967,0.014777632,0.001735785,0.000140739,0,0.497982736,0.029977482,0.24563708,0.007177707,0.004925877,0.123381497,0.001829612,0.033355226,0.002298743,1.467400648,Reconyx,0.7353349,64.69318822,106.6580808,NA
240,2013,499949,4695251,0.002017264,0.033449052,0.007506099,0.000985175,4.69E-05,0,0.535044098,0.0332614,0.212797898,0.006098705,0.002720961,0.150168887,0,0.012385063,0.003518484,1.472441324,Reconyx,0.99123366,55.01344843,103.8472222,NA
241,2013,501471,4695311,0.000985175,0.039782323,0.008397448,0.001125915,9.38E-05,9.38E-05,0.595984237,0.025004691,0.174376056,0.007365359,0.003002439,0.12943329,0,0.013417151,0.000938262,1.475140708,Reconyx,0.243480209,56.99943704,105.4972222,NA
242,2013,510462,4695638,0.001313567,0.040016889,0.016794896,0.003049353,0.000375305,0.000140739,0.502439482,0.024113342,0.08969788,0.011306061,0.003283918,0.283402139,0.009992494,0.012666542,0.001407394,1.387180641,Misc,0.078542361,74.26346406,89.76888889,NA
244,2013,518851,4693991,0.006707605,0.044449693,0.010014171,0.001653283,0.000188947,0,0.645630609,0.01554086,0.047000472,0.009872461,0.004770902,0.180585735,0.013084554,0.018469532,0.002031176,1.244987122,Misc,0.500814259,69.12297276,115.2462222,NA
245,2013,521667,4695442,0.007318446,0.034809533,0.008397448,0.001313567,4.69E-05,0,0.665697129,0.010649278,0.026599737,0.008115969,0.003190092,0.205995496,0.00647401,0.018859073,0.002533308,1.247252679,Misc,0.663771614,68.60261462,121.3613333,NA
256,2013,223877,4698554,0.011446801,0.056061175,0.004456746,0.001266654,0.000140739,0.000328392,0.578673297,0.067320323,0.098658285,0.003940702,0.001313567,0.155423156,0.012525802,0.007177707,0.001266654,1.270618759,Reconyx,0.401922241,58.25045349,207.4810185,NA
257,2013,226184,4698763,0.000609871,0.040157628,0.002392569,0.000516044,0,0,0.666729217,0.049493338,0.092325014,0.0028617,0.001876525,0.130606117,0.011962845,0.000375305,9.38E-05,1.27254124,Reconyx,0.266256564,48.63326453,210.8861111,NA
258,2013,247507,4697588,0.008751486,0.039714625,0.003567182,0.00137931,4.76E-05,0.000523187,0.395243757,0.163947681,0.207134364,0.000998811,0.00156956,0.168703924,4.76E-05,0.006753864,0.001617122,1.273837492,Reconyx,0.450752031,45.85017836,111.2861111,NA
259,2013,250552,4699308,0.003190092,0.040439107,0.004832051,0.002017264,0.000140739,0.000609871,0.474291612,0.098001501,0.188543817,0.003424658,0.000656784,0.170200788,0.001641959,0.010367799,0.001641959,1.278042129,Reconyx,0.938135781,51.08838431,108.2961353,NA
260,2013,253557,4699868,0.001829612,0.04620942,0.004738225,0.001454307,9.38E-05,0.000562957,0.433899418,0.11273222,0.138299869,0.003471571,0.00150122,0.185119159,0.026552824,0.041330456,0.002204916,1.258787113,Reconyx,0.007116804,56.73359605,104.2906667,NA
261,2013,266932,4699066,0.006611177,0.037526754,0.001046373,0.000380499,0,0,0.583686088,0.168418549,0.122425684,0.005422117,0.001284185,0.045659929,0.01626635,0.009036861,0.002235434,1.358490714,Reconyx,0.914350334,42.26714229,128.5291005,NA
262,2013,269529,4696701,0.000891349,0.043488459,0.001172828,0.000281479,0,0,0.586507788,0.126759242,0.128166635,0.006614749,0.000797523,0.080268343,0.012901107,0.010977669,0.001172828,1.466370654,Reconyx,0.495532719,51.65134172,131.3578704,NA
264,2013,386235,4697351,0.002533308,0.060095703,0.009523363,0.001548133,0,0,0.453180709,0.020970163,0.212938638,0.002580221,0.002392569,0.167620567,0,0.05779696,0.008819666,1.914957325,Misc,0.413941448,69.94745731,109.732906,NA
265,2013,390633,4698564,0.000519603,0.035994332,0.004298536,0.001039206,0,0,0.327444497,0.073878129,0.378271138,0.000661313,0.002786963,0.137033538,0,0.030892773,0.007179972,1.832083143,Misc,0.272595731,43.85136199,150.4768889,NA
266,2013,393737,4697318,0.000188947,0.022768068,0.002267359,0.00056684,0,0,0.403306566,0.075436939,0.430042513,0.001889466,0.00212565,0.056731223,0,0.004156826,0.000519603,1.596292828,Misc,0.006302204,28.29475673,184.6294872,NA
268,2013,402547,4696394,0.001876525,0.034293488,0.007130794,0.001266654,9.38E-05,0.001079002,0.479405142,0.042784763,0.245543254,0.004785138,0.003659223,0.106398949,0.021861512,0.042221805,0.007599925,1.380025702,Misc,0.829262018,40.43910677,170.7310185,NA
269,2013,406490,4698013,0.009022201,0.022106755,0.005715635,0.000803023,9.45E-05,0.00113368,0.467548418,0.02683042,0.22810581,0.005479452,0.001747756,0.192961738,0.01497402,0.015021256,0.008455361,1.367671347,Misc,0.140224816,49.85041726,180.488,NA
272,2013,456642,4696803,0.011024582,0.050478514,0.009804841,0.002017264,0.000140739,0.000328392,0.40396885,0.032041659,0.18558829,0.008772753,0.003940702,0.219787953,0.008069056,0.053246388,0.010790017,1.428161417,Misc,0.850761791,72.84043285,95.11851852,NA
276,2013,513855,4698988,0.004865376,0.038403401,0.008974965,0.00056684,0.00014171,0.00099197,0.481435994,0.08445914,0.154983467,0.001889466,0.005573925,0.148700992,0.013037317,0.053377421,0.002598016,1.350648539,Misc,0.294606846,72.42953866,115.1439614,NA
291,2013,259133,4702049,0.003589986,0.042890883,0.004770902,0.00099197,4.72E-05,0,0.476523382,0.104251299,0.093859235,0.00184223,0.000236183,0.114359943,0.012942844,0.118705716,0.024988191,1.240573101,Reconyx,0.000848445,58.9670918,116.4959596,NA
292,2013,261927,4701352,0.005066617,0.038656408,0.002955526,0.000844436,0.000140739,4.69E-05,0.592606493,0.080033777,0.080033777,0.006051792,0.000656784,0.051979734,0.00075061,0.092278101,0.047898292,1.238873323,Reconyx,0.884342687,53.34021392,113.9648889,NA
293,2013,264426,4700475,0.004644399,0.044379809,0.002439482,0.000703697,0.000140739,4.69E-05,0.557280916,0.114655658,0.089275661,0.009007318,0.001641959,0.072902984,0.025145431,0.054090824,0.023644211,1.281674679,Reconyx,0.978775877,57.9846125,110.310628,NA
302,2013,389726,4702110,0.000140739,0.044285982,0.011446801,0.002720961,0.000187652,0,0.455948583,0.01595046,0.186620379,0.005160443,0.001829612,0.203884406,0.051276037,0.017170201,0.003377744,1.922555012,Misc,0.227621413,54.77888284,123.7430556,NA
305,2013,401976,4701652,0.001322626,0.041568257,0.002598016,0.000519603,0,0.000472367,0.467264998,0.047000472,0.236608408,0.005762872,0.009211148,0.184270194,0,0.002031176,0.001369863,1.568453744,Misc,0.471528117,54.55833727,193.8171296,NA
306,2013,407378,4703187,0.000380499,0.031058264,0.006230678,0.000903686,0.00019025,0.000475624,0.594577883,0.047372176,0.154054697,0.002473246,0.000428062,0.143543401,0.014268728,0.003234245,0.000808561,1.529692888,Misc,0.061668381,36.38525565,223.8650794,NA
307,2013,460317,4700806,0.005066617,0.030868831,0.003659223,0.000844436,0,0.000656784,0.583364609,0.011306061,0.123475324,0.008162882,0.001313567,0.204118972,0.009617189,0.016372678,0.001172828,1.431167332,Misc,0.124472697,55.46694189,94.02474747,NA
